Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0030970,"retrograde protein transport, ER to cytosol",,-2.9,6,4.6,18969,27,589,5,0.85,0.38,22027|66212|74126|109815|192193,Hsp90b1|Sec61b|Syvn1|Selenos|Edem1,-1.4,MyList
GO Biological Processes,19,GO:0016049,cell growth,,-2.9,1.8,3.4,18969,509,589,29,4.9,0.89,11951|12387|12505|12575|12934|12983|12995|13542|13690|15516|15519|16210|17127|18472|18844|20351|20354|20807|21844|22339|22411|24136|56637|70834|75788|93759|110196|216233|233489,Atp5g1|Ctnnb1|Cd44|Cdkn1a|Dpysl2|Csf2rb|Csnk2a1|Dvl1|Eif4g2|Hsp90ab1|Hsp90aa1|Impact|Smad3|Pafah1b1|Plxna1|Sema4a|Sema4d|Srf|Tiam1|Vegfa|Wnt11|Zeb2|Gsk3b|Spag9|Smurf1|Sirt1|Fdps|Socs2|Picalm,-1.4,MyList
GO Biological Processes,19,GO:0033157,regulation of intracellular protein transport,,-2.9,2.4,3.6,18969,218,589,16,2.7,0.67,11652|15516|15519|16193|16452|19052|19225|20296|50754|56637|66169|70297|108155|192193|230738|231070,Akt2|Hsp90ab1|Hsp90aa1|Il6|Jak2|Ppp2ca|Ptgs2|Ccl2|Fbxw7|Gsk3b|Tomm7|Gcc2|Ogt|Edem1|Zc3h12a|Insig1,-1.4,MyList
GO Biological Processes,19,GO:0007160,cell-matrix adhesion,,-2.9,2.4,3.6,18969,218,589,16,2.7,0.67,11501|12125|12387|17127|19261|19303|19877|20194|20807|20971|21825|21844|22339|56637|108911|109700,Adam8|Bcl2l11|Ctnnb1|Smad3|Sirpa|Pxn|Rock1|S100a10|Srf|Sdc4|Thbs1|Tiam1|Vegfa|Gsk3b|Rcc2|Itga1,-1.4,MyList
Reactome Gene Sets,6,R-MMU-170834,Signaling by TGF-beta Receptor Complex,,-2.9,4.2,4.2,18969,54,589,7,1.2,0.45,12455|17127|18550|19042|20482|75788|78294,Ccnt1|Smad3|Furin|Ppm1a|Skil|Smurf1|Rps27a,-1.4,MyList
GO Biological Processes,19,GO:0006754,ATP biosynthetic process,,-2.9,4.2,4.2,18969,54,589,7,1.2,0.45,11951|11957|11958|17705|27425|57423|67126,Atp5g1|Atp5j|Atp5k|ATP6|Atp5l|Atp5j2|Atp5e,-1.4,MyList
GO Biological Processes,19,GO:0006111,regulation of gluconeogenesis,,-2.9,4.2,4.2,18969,54,589,7,1.2,0.45,15251|16193|17691|59046|93759|108155|252870,Hif1a|Il6|Sik1|Arpp19|Sirt1|Ogt|Usp7,-1.4,MyList
GO Biological Processes,19,GO:0002534,cytokine production involved in inflammatory response,,-2.9,4.2,4.2,18969,54,589,7,1.2,0.45,15251|16193|18626|19261|54483|230738|245126,Hif1a|Il6|Per1|Sirpa|Mefv|Zc3h12a|Tarm1,-1.4,MyList
GO Biological Processes,19,GO:1904645,response to amyloid-beta,,-2.9,4.8,4.3,18969,40,589,6,1,0.41,12363|14289|16001|17250|56637|93759,Casp4|Fpr2|Igf1r|Abcc1|Gsk3b|Sirt1,-1.3,MyList
GO Biological Processes,19,GO:0014066,regulation of phosphatidylinositol 3-kinase signaling,,-2.9,3.1,3.9,18969,103,589,10,1.7,0.53,14254|14289|16001|16452|16600|18413|19419|20354|22339|93759,Flt1|Fpr2|Igf1r|Jak2|Klf4|Osm|Rasgrp1|Sema4d|Vegfa|Sirt1,-1.3,MyList
GO Biological Processes,19,GO:0090132,epithelium migration,,-2.9,2.1,3.5,18969,304,589,20,3.4,0.75,11501|12317|15251|16600|18128|19225|19303|19877|20351|20807|21825|22339|24136|50754|52014|67784|93759|109333|230738|384009,Adam8|Calr|Hif1a|Klf4|Notch1|Ptgs2|Pxn|Rock1|Sema4a|Srf|Thbs1|Vegfa|Zeb2|Fbxw7|Nus1|Plxnd1|Sirt1|Pkn2|Zc3h12a|Glipr2,-1.3,MyList
GO Biological Processes,19,GO:1990542,mitochondrial transmembrane transport,,-2.9,3.4,3.9,18969,86,589,9,1.5,0.51,11957|17705|27425|57423|66169|67067|67952|69029|246696,Atp5j|ATP6|Atp5l|Atp5j2|Tomm7|Romo1|Tomm20|Smdt1|Slc25a28,-1.3,MyList
GO Biological Processes,19,GO:0046364,monosaccharide biosynthetic process,,-2.9,3.4,3.9,18969,86,589,9,1.5,0.51,11911|15251|16193|17691|59046|93759|108155|213053|252870,Atf4|Hif1a|Il6|Sik1|Arpp19|Sirt1|Ogt|Slc39a14|Usp7,-1.3,MyList
GO Biological Processes,19,GO:0008380,RNA splicing,,-2.9,2,3.5,18969,394,589,24,4.1,0.81,11652|15381|16549|21681|23879|27370|56403|59013|60365|66395|66441|67039|67040|67684|67996|68011|68052|69878|71514|76936|101943|108013|108014|229279,Akt2|Hnrnpc|Khsrp|Alyref|Fxr2|Rps26|Syncrip|Hnrnph1|Rbm8a|Ahnak|Magohb|Rbm25|Ddx17|Luc7l3|Srsf6|Snrpg|Rps13|Snrpf|Sfpq|Hnrnpm|Sf3b3|Celf4|Srsf9|Hnrnpa3,-1.3,MyList
GO Biological Processes,19,GO:0017038,protein import,,-2.9,2.4,3.6,18969,219,589,16,2.7,0.67,12575|15516|15519|16193|16452|19052|19225|20963|66169|67067|67952|75751|76936|213990|230738|320938,Cdkn1a|Hsp90ab1|Hsp90aa1|Il6|Jak2|Ppp2ca|Ptgs2|Syk|Tomm7|Romo1|Tomm20|Ipo4|Hnrnpm|Agap3|Zc3h12a|Tnpo3,-1.3,MyList
GO Biological Processes,19,GO:0016051,carbohydrate biosynthetic process,,-2.8,2.4,3.6,18969,199,589,15,2.5,0.65,11652|11911|14718|15251|16193|17691|19204|56193|56336|59046|93759|108155|213053|252870|384783,Akt2|Atf4|Got1|Hif1a|Il6|Sik1|Ptafr|Plek|B4galt5|Arpp19|Sirt1|Ogt|Slc39a14|Usp7|Irs2,-1.3,MyList
GO Biological Processes,19,GO:0006913,nucleocytoplasmic transport,,-2.8,2.1,3.5,18969,305,589,20,3.4,0.75,12317|12575|13654|15516|15519|16193|16452|19052|19225|20054|20422|20963|24015|56637|75751|75788|208104|213990|230738|320938,Calr|Cdkn1a|Egr2|Hsp90ab1|Hsp90aa1|Il6|Jak2|Ppp2ca|Ptgs2|Rps15|Sem1|Syk|Abce1|Gsk3b|Ipo4|Smurf1|Mlxip|Agap3|Zc3h12a|Tnpo3,-1.3,MyList
GO Biological Processes,19,GO:0051169,nuclear transport,,-2.8,2.1,3.5,18969,305,589,20,3.4,0.75,12317|12575|13654|15516|15519|16193|16452|19052|19225|20054|20422|20963|24015|56637|75751|75788|208104|213990|230738|320938,Calr|Cdkn1a|Egr2|Hsp90ab1|Hsp90aa1|Il6|Jak2|Ppp2ca|Ptgs2|Rps15|Sem1|Syk|Abce1|Gsk3b|Ipo4|Smurf1|Mlxip|Agap3|Zc3h12a|Tnpo3,-1.3,MyList
GO Biological Processes,19,GO:0032990,cell part morphogenesis,,-2.8,1.7,3.3,18969,732,589,38,6.5,1,11951|12387|12505|12934|13542|13654|13690|14457|15516|15519|16001|16210|18128|18227|18472|18738|18844|19877|20351|20354|20482|20807|21844|22339|24136|56336|56637|58235|67784|70827|70834|74006|75788|105689|109700|223435|224105|233489,Atp5g1|Ctnnb1|Cd44|Dpysl2|Dvl1|Egr2|Eif4g2|Gas7|Hsp90ab1|Hsp90aa1|Igf1r|Impact|Notch1|Nr4a2|Pafah1b1|Pitpna|Plxna1|Rock1|Sema4a|Sema4d|Skil|Srf|Tiam1|Vegfa|Zeb2|B4galt5|Gsk3b|Nectin1|Plxnd1|Trak2|Spag9|Dnm1l|Smurf1|Mycbp2|Itga1|Trio|Pak2|Picalm,-1.3,MyList
GO Biological Processes,19,GO:0036294,cellular response to decreased oxygen levels,,-2.8,3.1,3.8,18969,104,589,10,1.7,0.53,11501|12282|14688|15251|18128|19664|22339|27368|93759|108155,Adam8|Hyou1|Gnb1|Hif1a|Notch1|Rbpj|Vegfa|Tbl2|Sirt1|Ogt,-1.3,MyList
KEGG Pathway,24,mmu05142,Chagas disease (American trypanosomiasis),,-2.8,3.1,3.8,18969,104,589,10,1.7,0.53,11652|12317|12633|14104|16179|16193|17127|19052|20293|20296,Akt2|Calr|Cflar|Fasn|Irak1|Il6|Smad3|Ppp2ca|Ccl12|Ccl2,-1.3,MyList
GO Biological Processes,19,GO:0060759,regulation of response to cytokine stimulus,,-2.8,2.9,3.8,18969,122,589,11,1.9,0.56,11846|12363|15251|16179|16193|16600|18472|20963|80985|246746|263876,Arg1|Casp4|Hif1a|Irak1|Il6|Klf4|Pafah1b1|Syk|Trim44|Cd300lf|Spata2,-1.3,MyList
GO Biological Processes,19,GO:0032909,regulation of transforming growth factor beta2 production,,-2.8,12,5.6,18969,8,589,3,0.51,0.29,15251|17127|22411,Hif1a|Smad3|Wnt11,-1.3,MyList
GO Biological Processes,19,GO:0061687,detoxification of inorganic compound,,-2.8,12,5.6,18969,8,589,3,0.51,0.29,17748|17750|22782,Mt1|Mt2|Slc30a1,-1.3,MyList
Reactome Gene Sets,6,R-MMU-5621480,Dectin-2 family,,-2.8,12,5.6,18969,8,589,3,0.51,0.29,17474|20963|56619,Clec4d|Syk|Clec4e,-1.3,MyList
GO Biological Processes,19,GO:0032906,transforming growth factor beta2 production,,-2.8,12,5.6,18969,8,589,3,0.51,0.29,15251|17127|22411,Hif1a|Smad3|Wnt11,-1.3,MyList
CORUM,33,CORUM:3029,Drosha complex,,-2.8,12,5.6,18969,8,589,3,0.51,0.29,59013|67040|76936,Hnrnph1|Ddx17|Hnrnpm,-1.3,MyList
KEGG Pathway,24,mmu04630,Jak-STAT signaling pathway,,-2.8,2.6,3.7,18969,160,589,13,2.2,0.61,11652|12444|12575|12983|14784|16190|16193|16452|16878|17210|18413|18712|216233,Akt2|Ccnd2|Cdkn1a|Csf2rb|Grb2|Il4ra|Il6|Jak2|Lif|Mcl1|Osm|Pim1|Socs2,-1.3,MyList
GO Biological Processes,19,GO:1990845,adaptive thermogenesis,,-2.8,2.6,3.7,18969,160,589,13,2.2,0.61,11911|13198|13424|16001|16190|16452|18128|19664|20963|21887|22339|108155|216850,Atf4|Ddit3|Dync1h1|Igf1r|Il4ra|Jak2|Notch1|Rbpj|Syk|Tle3|Vegfa|Ogt|Kdm6b,-1.3,MyList
GO Biological Processes,19,GO:0090130,tissue migration,,-2.8,2.1,3.5,18969,306,589,20,3.4,0.75,11501|12317|15251|16600|18128|19225|19303|19877|20351|20807|21825|22339|24136|50754|52014|67784|93759|109333|230738|384009,Adam8|Calr|Hif1a|Klf4|Notch1|Ptgs2|Pxn|Rock1|Sema4a|Srf|Thbs1|Vegfa|Zeb2|Fbxw7|Nus1|Plxnd1|Sirt1|Pkn2|Zc3h12a|Glipr2,-1.3,MyList
GO Biological Processes,19,GO:0002042,cell migration involved in sprouting angiogenesis,,-2.8,4.1,4.1,18969,55,589,7,1.2,0.45,16600|18128|19225|20807|21825|22339|50754,Klf4|Notch1|Ptgs2|Srf|Thbs1|Vegfa|Fbxw7,-1.3,MyList
GO Biological Processes,19,GO:0045668,negative regulation of osteoblast differentiation,,-2.8,4.1,4.1,18969,55,589,7,1.2,0.45,11622|15902|17127|18128|20354|20481|22057,Ahr|Id2|Smad3|Notch1|Sema4d|Ski|Tob1,-1.3,MyList
GO Biological Processes,19,GO:0030514,negative regulation of BMP signaling pathway,,-2.8,4.1,4.1,18969,55,589,7,1.2,0.45,18128|19042|20481|20482|22057|75788|224640,Notch1|Ppm1a|Ski|Skil|Tob1|Smurf1|Lemd2,-1.3,MyList
GO Biological Processes,19,GO:0051129,negative regulation of cellular component organization,,-2.8,1.7,3.3,18969,759,589,39,6.6,1,12333|12633|14629|15381|16210|16468|16835|16878|18128|18413|18472|19042|19240|19664|19877|20128|20351|20354|22042|22339|26914|54483|56226|56637|57741|63985|69710|70640|70827|74006|74392|75608|93759|108911|214627|224105|233489|246198|320817,Capn1|Cflar|Gclc|Hnrnpc|Impact|Jarid2|Ldlr|Lif|Notch1|Osm|Pafah1b1|Ppm1a|Tmsb10|Rbpj|Rock1|Trim30a|Sema4a|Sema4d|Tfrc|Vegfa|Macroh2a1|Mefv|Espn|Gsk3b|Noc2l|Gmfb|Arap1|Dcp2|Trak2|Dnm1l|Specc1l|Chmp4b|Sirt1|Rcc2|Tent4b|Pak2|Picalm|Mllt6|Atad2b,-1.3,MyList
GO Biological Processes,19,GO:0000302,response to reactive oxygen species,,-2.8,2.4,3.6,18969,200,589,15,2.5,0.65,12333|12633|15251|15505|16193|16210|19261|20655|21825|21929|67067|93759|108954|213990|216850,Capn1|Cflar|Hif1a|Hsph1|Il6|Impact|Sirpa|Sod1|Thbs1|Tnfaip3|Romo1|Sirt1|Ppp1r15b|Agap3|Kdm6b,-1.3,MyList
GO Biological Processes,19,GO:0006397,mRNA processing,,-2.8,1.9,3.4,18969,466,589,27,4.6,0.86,12455|12537|15381|16549|19647|21681|23879|56403|59013|60365|66441|67039|67040|67684|67996|68011|69878|71514|74213|76936|101943|108013|108014|210106|214627|228410|229279,Ccnt1|Cdk11b|Hnrnpc|Khsrp|Rbbp6|Alyref|Fxr2|Syncrip|Hnrnph1|Rbm8a|Magohb|Rbm25|Ddx17|Luc7l3|Srsf6|Snrpg|Snrpf|Sfpq|Rbm26|Hnrnpm|Sf3b3|Celf4|Srsf9|Tent4a|Tent4b|Cstf3|Hnrnpa3,-1.3,MyList
GO Biological Processes,19,GO:0001701,in utero embryonic development,,-2.8,1.8,3.4,18969,538,589,30,5.1,0.91,11702|12125|12387|12537|13445|14784|15251|16600|16798|16878|17127|17134|17991|18128|18550|19647|19664|20482|20807|22289|22339|22782|50785|56449|66923|67204|74126|108013|211064|320634,Amd1|Bcl2l11|Ctnnb1|Cdk11b|Cdk2ap1|Grb2|Hif1a|Klf4|Lats1|Lif|Smad3|Mafg|Ndufa2|Notch1|Furin|Rbbp6|Rbpj|Skil|Srf|Kdm6a|Vegfa|Slc30a1|Hs6st1|Ybx3|Pbrm1|Eif2s2|Syvn1|Celf4|Alkbh1|Ocrl,-1.3,MyList
GO Biological Processes,19,GO:0034391,regulation of smooth muscle cell apoptotic process,,-2.8,5.8,4.5,18969,28,589,5,0.85,0.38,11911|16974|19664|56637|93759,Atf4|Lrp6|Rbpj|Gsk3b|Sirt1,-1.3,MyList
Reactome Gene Sets,6,R-MMU-5675482,Regulation of necroptotic cell death,,-2.8,5.8,4.5,18969,28,589,5,0.85,0.38,12633|15519|18571|78294|108155,Cflar|Hsp90aa1|Pdcd6ip|Rps27a|Ogt,-1.3,MyList
GO Biological Processes,19,GO:0034390,smooth muscle cell apoptotic process,,-2.8,5.8,4.5,18969,28,589,5,0.85,0.38,11911|16974|19664|56637|93759,Atf4|Lrp6|Rbpj|Gsk3b|Sirt1,-1.3,MyList
Reactome Gene Sets,6,R-MMU-5218920,VEGFR2 mediated vascular permeability,,-2.8,5.8,4.5,18969,28,589,5,0.85,0.38,11652|12387|15519|22325|224105,Akt2|Ctnnb1|Hsp90aa1|Vav2|Pak2,-1.3,MyList
WikiPathways,27,WP412,Oxidative Stress,,-2.8,5.8,4.5,18969,28,589,5,0.85,0.38,14629|17748|18032|20655|50493,Gclc|Mt1|Nfix|Sod1|Txnrd1,-1.3,MyList
Reactome Gene Sets,6,R-MMU-5213460,RIPK1-mediated regulated necrosis,,-2.8,5.8,4.5,18969,28,589,5,0.85,0.38,12633|15519|18571|78294|108155,Cflar|Hsp90aa1|Pdcd6ip|Rps27a|Ogt,-1.3,MyList
GO Biological Processes,19,GO:0045601,regulation of endothelial cell differentiation,,-2.8,4.7,4.3,18969,41,589,6,1,0.41,12226|12387|18128|19877|22339|68268,Btg1|Ctnnb1|Notch1|Rock1|Vegfa|Zdhhc21,-1.3,MyList
Reactome Gene Sets,6,R-MMU-512988,"Interleukin-3, Interleukin-5 and GM-CSF signaling",,-2.8,4.7,4.3,18969,41,589,6,1,0.41,14784|16452|20963|21682|78294|107746,Grb2|Jak2|Syk|Tec|Rps27a|Rapgef1,-1.3,MyList
GO Biological Processes,19,GO:0006998,nuclear envelope organization,,-2.8,4.7,4.3,18969,41,589,6,1,0.41,18472|28193|67181|75608|208263|224640,Pafah1b1|Reep3|Ctdnep1|Chmp4b|Tor1aip1|Lemd2,-1.3,MyList
GO Biological Processes,19,GO:0051051,negative regulation of transport,,-2.8,1.8,3.4,18969,491,589,28,4.8,0.88,11622|11652|11911|11957|13121|14579|15357|16179|16193|16878|18128|18413|19052|19225|19261|20788|21825|22782|75767|93759|106522|108155|217344|223775|231070|233489|246746|384783,Ahr|Akt2|Atf4|Atp5j|Cyp51|Gem|Hmgcr|Irak1|Il6|Lif|Notch1|Osm|Ppp2ca|Ptgs2|Sirpa|Srebf2|Thbs1|Slc30a1|Rab11fip1|Sirt1|Pkdcc|Ogt|Rhbdf2|Pim3|Insig1|Picalm|Cd300lf|Irs2,-1.3,MyList
GO Biological Processes,19,GO:0010611,regulation of cardiac muscle hypertrophy,,-2.8,3.6,4,18969,71,589,8,1.4,0.48,16468|17127|18128|19877|56637|93759|110196|230857,Jarid2|Smad3|Notch1|Rock1|Gsk3b|Sirt1|Fdps|Ece1,-1.3,MyList
GO Biological Processes,19,GO:0030968,endoplasmic reticulum unfolded protein response,,-2.8,3.6,4,18969,71,589,8,1.4,0.48,11911|12317|12330|13198|14828|27368|109815|100037258,Atf4|Calr|Canx|Ddit3|Hspa5|Tbl2|Selenos|Dnajc3,-1.3,MyList
GO Biological Processes,19,GO:0010878,cholesterol storage,,-2.8,7.6,4.9,18969,17,589,4,0.68,0.34,13660|20288|20788|170459,Ehd1|Msr1|Srebf2|Stard4,-1.3,MyList
Reactome Gene Sets,6,R-MMU-9006335,Signaling by Erythropoietin,,-2.8,7.6,4.9,18969,17,589,4,0.68,0.34,14784|16452|107746|384783,Grb2|Jak2|Rapgef1|Irs2,-1.3,MyList
GO Biological Processes,19,GO:0045793,positive regulation of cell size,,-2.8,7.6,4.9,18969,17,589,4,0.68,0.34,11622|15516|15519|108155,Ahr|Hsp90ab1|Hsp90aa1|Ogt,-1.3,MyList
GO Biological Processes,19,GO:0035148,tube formation,,-2.8,2.5,3.6,18969,181,589,14,2.4,0.63,12125|12387|13542|15251|16974|18128|20481|20971|21817|22289|22339|24136|74392|93760,Bcl2l11|Ctnnb1|Dvl1|Hif1a|Lrp6|Notch1|Ski|Sdc4|Tgm2|Kdm6a|Vegfa|Zeb2|Specc1l|Arid1a,-1.3,MyList
GO Biological Processes,19,GO:0032388,positive regulation of intracellular transport,,-2.8,2.5,3.6,18969,181,589,14,2.4,0.63,11652|13424|13660|15516|15519|16193|16452|19225|20296|50754|56637|66169|192193|230738,Akt2|Dync1h1|Ehd1|Hsp90ab1|Hsp90aa1|Il6|Jak2|Ptgs2|Ccl2|Fbxw7|Gsk3b|Tomm7|Edem1|Zc3h12a,-1.3,MyList
GO Biological Processes,19,GO:0090316,positive regulation of intracellular protein transport,,-2.8,2.7,3.7,18969,142,589,12,2,0.58,11652|15516|15519|16193|16452|19225|20296|50754|56637|66169|192193|230738,Akt2|Hsp90ab1|Hsp90aa1|Il6|Jak2|Ptgs2|Ccl2|Fbxw7|Gsk3b|Tomm7|Edem1|Zc3h12a,-1.3,MyList
GO Biological Processes,19,GO:1900407,regulation of cellular response to oxidative stress,,-2.8,3.3,3.9,18969,88,589,9,1.5,0.51,11911|12387|15251|15505|17210|20655|50754|71514|93759,Atf4|Ctnnb1|Hif1a|Hsph1|Mcl1|Sod1|Fbxw7|Sfpq|Sirt1,-1.3,MyList
GO Biological Processes,19,GO:0035304,regulation of protein dephosphorylation,,-2.8,3.3,3.9,18969,88,589,9,1.5,0.51,15516|16452|19052|19877|22027|52036|59046|108954|109700,Hsp90ab1|Jak2|Ppp2ca|Rock1|Hsp90b1|Ppp6r3|Arpp19|Ppp1r15b|Itga1,-1.3,MyList
Reactome Gene Sets,6,R-MMU-556833,Metabolism of lipids,,-2.8,1.7,3.3,18969,589,589,32,5.4,0.93,11842|12660|12995|13121|13167|13350|14104|14137|15357|17164|17250|19225|20250|20397|20775|20788|66234|74442|74754|76303|84095|104112|110196|170459|208715|223753|226856|228061|235293|269180|319554|320634,Arf3|Chka|Csnk2a1|Cyp51|Dbi|Dgat1|Fasn|Fdft1|Hmgcr|Mapkapk2|Abcc1|Ptgs2|Scd2|Sgpl1|Sqle|Srebf2|Msmo1|Sgms2|Dhcr24|Osbp|Pi4k2a|Acly|Fdps|Stard4|Hmgcs1|Cerk|Lpgat1|Agps|Sc5d|Inpp4a|Idi1|Ocrl,-1.3,MyList
GO Biological Processes,19,GO:0009948,anterior/posterior axis specification,,-2.8,4,4.1,18969,56,589,7,1.2,0.45,12387|13198|16974|20481|20807|22289|23872,Ctnnb1|Ddit3|Lrp6|Ski|Srf|Kdm6a|Ets2,-1.3,MyList
GO Biological Processes,19,GO:0035306,positive regulation of dephosphorylation,,-2.8,4,4.1,18969,56,589,7,1.2,0.45,15516|16452|17127|19052|56193|108954|109700,Hsp90ab1|Jak2|Smad3|Ppp2ca|Plek|Ppp1r15b|Itga1,-1.3,MyList
GO Biological Processes,19,GO:0009416,response to light stimulus,,-2.8,2.1,3.4,18969,309,589,20,3.4,0.75,11652|12575|12925|14688|15251|15357|15902|16210|17691|18538|18626|20893|21857|50754|57741|66915|80750|93759|213990|319162,Akt2|Cdkn1a|Crip1|Gnb1|Hif1a|Hmgcr|Id2|Impact|Sik1|Pcna|Per1|Bhlhe40|Timp1|Fbxw7|Noc2l|Cops9|N4bp1|Sirt1|Agap3|H2aw,-1.3,MyList
GO Biological Processes,19,GO:0090257,regulation of muscle system process,,-2.8,2.2,3.5,18969,244,589,17,2.9,0.69,11938|16468|16600|17127|18128|19204|19225|19877|20655|20807|56637|67972|68268|93759|110196|230738|230857,Atp2a2|Jarid2|Klf4|Smad3|Notch1|Ptafr|Ptgs2|Rock1|Sod1|Srf|Gsk3b|Atp2b1|Zdhhc21|Sirt1|Fdps|Zc3h12a|Ece1,-1.3,MyList
GO Biological Processes,19,GO:0032869,cellular response to insulin stimulus,,-2.8,2.4,3.5,18969,203,589,15,2.5,0.65,11652|14784|16001|26379|56041|56637|67972|69816|93759|98415|108155|213053|228869|231070|384783,Akt2|Grb2|Igf1r|Esrra|Uso1|Gsk3b|Atp2b1|Mzb1|Sirt1|Nucks1|Ogt|Slc39a14|Ncoa5|Insig1|Irs2,-1.3,MyList
KEGG Pathway,24,mmu05200,Pathways in cancer,,-2.8,1.9,3.4,18969,424,589,25,4.2,0.83,11652|12387|12575|13063|13542|14104|14688|14784|15251|15516|15519|16001|16193|17127|19225|19419|19877|22027|22339|22411|27049|56637|76551|210106|672195,Akt2|Ctnnb1|Cdkn1a|Cycs|Dvl1|Fasn|Gnb1|Grb2|Hif1a|Hsp90ab1|Hsp90aa1|Igf1r|Il6|Smad3|Ptgs2|Rasgrp1|Rock1|Hsp90b1|Vegfa|Wnt11|Etv3|Gsk3b|Ccdc6|Tent4a|Gm10053,-1.3,MyList
GO Biological Processes,19,GO:1903321,negative regulation of protein modification by small protein conjugation or removal,,-2.8,3.3,3.8,18969,89,589,9,1.5,0.51,12387|14629|15502|21929|65019|66915|80750|80985|108155,Ctnnb1|Gclc|Dnaja1|Tnfaip3|Rpl23|Cops9|N4bp1|Trim44|Ogt,-1.3,MyList
GO Biological Processes,19,GO:2000279,negative regulation of DNA biosynthetic process,,-2.8,4.6,4.2,18969,42,589,6,1,0.41,11622|12575|15381|70640|214627|227737,Ahr|Cdkn1a|Hnrnpc|Dcp2|Tent4b|Niban2,-1.3,MyList
GO Biological Processes,19,GO:0008286,insulin receptor signaling pathway,,-2.7,2.8,3.7,18969,125,589,11,1.9,0.56,11652|14784|16001|56637|69816|93759|98415|108155|213053|228869|384783,Akt2|Grb2|Igf1r|Gsk3b|Mzb1|Sirt1|Nucks1|Ogt|Slc39a14|Ncoa5|Irs2,-1.3,MyList
Reactome Gene Sets,6,R-MMU-9607240,FLT3 Signaling,,-2.7,5.6,4.4,18969,29,589,5,0.85,0.38,11652|14784|20963|78294|216233,Akt2|Grb2|Syk|Rps27a|Socs2,-1.3,MyList
GO Biological Processes,19,GO:0061311,cell surface receptor signaling pathway involved in heart development,,-2.7,5.6,4.4,18969,29,589,5,0.85,0.38,12387|16974|18128|19664|22411,Ctnnb1|Lrp6|Notch1|Rbpj|Wnt11,-1.3,MyList
GO Biological Processes,19,GO:0051346,negative regulation of hydrolase activity,,-2.7,1.9,3.3,18969,402,589,24,4.1,0.81,11622|11652|12505|12633|12995|16193|16600|18793|19225|19877|20354|20439|21825|21857|22339|24015|74213|74754|93759|108911|110651|213053|224105|233489,Ahr|Akt2|Cd44|Cflar|Csnk2a1|Il6|Klf4|Plaur|Ptgs2|Rock1|Sema4d|Siah2|Thbs1|Timp1|Vegfa|Abce1|Rbm26|Dhcr24|Sirt1|Rcc2|Rps6ka3|Slc39a14|Pak2|Picalm,-1.3,MyList
KEGG Pathway,24,ko04668,TNF signaling pathway,,-2.7,3,3.7,18969,107,589,10,1.7,0.53,11652|11911|12633|16193|16878|19225|20293|20296|21929|74006,Akt2|Atf4|Cflar|Il6|Lif|Ptgs2|Ccl12|Ccl2|Tnfaip3|Dnm1l,-1.3,MyList
GO Biological Processes,19,GO:0035282,segmentation,,-2.7,3,3.7,18969,107,589,10,1.7,0.53,13654|16658|16848|16974|17127|18128|19664|22289|24136|68713,Egr2|Mafb|Lfng|Lrp6|Smad3|Notch1|Rbpj|Kdm6a|Zeb2|Ifitm1,-1.3,MyList
GO Biological Processes,19,GO:0001818,negative regulation of cytokine production,,-2.7,2.2,3.4,18969,268,589,18,3.1,0.71,11846|13198|15516|16193|16600|18550|19261|20128|21825|21929|22411|54483|67972|93759|109815|216799|224647|230738,Arg1|Ddit3|Hsp90ab1|Il6|Klf4|Furin|Sirpa|Trim30a|Thbs1|Tnfaip3|Wnt11|Mefv|Atp2b1|Sirt1|Selenos|Nlrp3|Ilrun|Zc3h12a,-1.3,MyList
GO Biological Processes,19,GO:0019216,regulation of lipid metabolic process,,-2.7,2,3.4,18969,357,589,22,3.7,0.78,11652|13167|13350|14254|14289|15902|16001|16835|17691|18023|19225|20655|20788|22325|26914|67181|93759|110196|170459|226856|231070|384783,Akt2|Dbi|Dgat1|Flt1|Fpr2|Id2|Igf1r|Ldlr|Sik1|Nfe2l1|Ptgs2|Sod1|Srebf2|Vav2|Macroh2a1|Ctdnep1|Sirt1|Fdps|Stard4|Lpgat1|Insig1|Irs2,-1.3,MyList
GO Biological Processes,19,GO:2000573,positive regulation of DNA biosynthetic process,,-2.7,3.5,3.9,18969,73,589,8,1.4,0.48,12387|15516|15519|16600|17165|18538|22339|56637,Ctnnb1|Hsp90ab1|Hsp90aa1|Klf4|Mapkapk5|Pcna|Vegfa|Gsk3b,-1.3,MyList
GO Biological Processes,19,GO:1901216,positive regulation of neuron death,,-2.7,2.8,3.7,18969,126,589,11,1.9,0.56,11911|11951|12125|12387|13198|17210|50754|56637|109700|209456|233489,Atf4|Atp5g1|Bcl2l11|Ctnnb1|Ddit3|Mcl1|Fbxw7|Gsk3b|Itga1|Trp53bp2|Picalm,-1.2,MyList
